y,x,opp_fga,opp_fg,opp_pts,opp_ssce,opp_prla,dist
-2.5,-62.5,0.0,0.0,0.0,-0.85,0.0,6.52
-2.5,-57.5,0.0,0.0,0.0,-0.83,0.0,6.02
-2.5,-52.5,0.0,0.0,0.0,-0.695,0.0,5.52
-2.5,-47.5,0.0,0.0,0.0,-0.626,0.0,5.02
-2.5,-42.5,1.0,0.0,0.0,-0.728,-0.728,4.53
-2.5,-37.5,0.0,0.0,0.0,-0.559,0.0,4.03
-2.5,-32.5,0.0,0.0,0.0,-0.624,0.0,3.54
-2.5,-27.5,0.0,0.0,0.0,-0.685,0.0,3.04
-2.5,-22.5,2.0,0.0,0.0,-0.59,-1.179,2.55
-2.5,-17.5,3.0,0.0,0.0,-0.86,-2.58,2.06
-2.5,-12.5,6.0,1.0,2.0,-0.596,-3.576,1.58
-2.5,-7.5,6.0,3.0,6.0,-0.122,-0.735,1.12
-2.5,-2.5,4.0,2.0,4.0,-0.292,-1.168,0.71
-2.5,2.5,8.0,4.0,8.0,-0.035,-0.283,0.5
-2.5,7.5,4.0,2.0,4.0,-0.165,-0.659,0.71
-2.5,12.5,1.0,1.0,2.0,1.051,1.051,1.12
-2.5,17.5,0.0,0.0,0.0,-0.947,0.0,1.58
-2.5,22.5,1.0,0.0,0.0,-0.74,-0.74,2.06
-2.5,27.5,0.0,0.0,0.0,-0.683,0.0,2.55
-2.5,32.5,0.0,0.0,0.0,-0.611,0.0,3.04
-2.5,37.5,1.0,0.0,0.0,-0.599,-0.599,3.54
-2.5,42.5,1.0,0.0,0.0,-0.588,-0.588,4.03
-2.5,47.5,3.0,0.0,0.0,-0.567,-1.702,4.53
-2.5,52.5,0.0,0.0,0.0,-0.632,0.0,5.02
-2.5,57.5,1.0,1.0,2.0,1.224,1.224,5.52
-2.5,62.5,0.0,0.0,0.0,-0.912,0.0,6.02
-2.5,67.5,3.0,0.0,0.0,-0.894,-2.682,6.52
-2.5,72.5,10.0,3.0,9.0,0.025,0.251,7.02
2.5,-72.5,6.0,1.0,3.0,-0.378,-2.27,7.5
2.5,-67.5,8.0,3.0,9.0,0.128,1.023,7.0
2.5,-62.5,0.0,0.0,0.0,-0.883,0.0,6.5
2.5,-57.5,1.0,0.0,0.0,-0.81,-0.81,6.0
2.5,-52.5,1.0,1.0,2.0,1.391,1.391,5.5
2.5,-47.5,1.0,0.0,0.0,-0.723,-0.723,5.0
2.5,-42.5,1.0,0.0,0.0,-0.71,-0.71,4.5
2.5,-37.5,3.0,0.0,0.0,-0.586,-1.759,4.0
2.5,-32.5,0.0,0.0,0.0,-0.657,0.0,3.5
2.5,-27.5,1.0,1.0,2.0,1.312,1.312,3.0
2.5,-22.5,2.0,1.0,2.0,0.147,0.295,2.5
2.5,-17.5,3.0,2.0,4.0,0.464,1.393,2.0
2.5,-12.5,8.0,3.0,6.0,-0.127,-1.015,1.5
2.5,-7.5,36.0,23.0,46.0,-0.004,-0.143,1.0
2.5,-2.5,29.0,20.0,40.0,0.045,1.292,0.5
2.5,2.5,23.0,14.0,28.0,-0.145,-3.339,0.0
2.5,7.5,29.0,22.0,44.0,0.211,6.13,0.5
2.5,12.5,7.0,2.0,4.0,-0.516,-3.614,1.0
2.5,17.5,2.0,1.0,2.0,0.077,0.153,1.5
2.5,22.5,1.0,0.0,0.0,-0.668,-0.668,2.0
2.5,27.5,2.0,1.0,2.0,0.269,0.537,2.5
2.5,32.5,0.0,0.0,0.0,-0.705,0.0,3.0
2.5,37.5,4.0,1.0,2.0,-0.099,-0.396,3.5
2.5,42.5,2.0,0.0,0.0,-0.567,-1.134,4.0
2.5,47.5,0.0,0.0,0.0,-0.542,0.0,4.5
2.5,52.5,2.0,2.0,4.0,1.291,2.582,5.0
2.5,57.5,1.0,0.0,0.0,-0.801,-0.801,5.5
2.5,62.5,0.0,0.0,0.0,-0.83,0.0,6.0
2.5,67.5,2.0,1.0,3.0,0.9,1.799,6.5
2.5,72.5,12.0,6.0,18.0,0.213,2.556,7.0
7.5,-72.5,1.0,0.0,0.0,-0.855,-0.855,7.52
7.5,-67.5,2.0,0.0,0.0,-0.575,-1.151,7.02
7.5,-62.5,0.0,0.0,0.0,-0.868,0.0,6.52
7.5,-57.5,0.0,0.0,0.0,-0.781,0.0,6.02
7.5,-52.5,1.0,0.0,0.0,-0.624,-0.624,5.52
7.5,-47.5,2.0,0.0,0.0,-0.475,-0.95,5.02
7.5,-42.5,1.0,0.0,0.0,-0.576,-0.576,4.53
7.5,-37.5,0.0,0.0,0.0,-0.557,0.0,4.03
7.5,-32.5,3.0,1.0,2.0,0.083,0.248,3.54
7.5,-27.5,0.0,0.0,0.0,-0.665,0.0,3.04
7.5,-22.5,1.0,0.0,0.0,-0.622,-0.622,2.55
7.5,-17.5,4.0,1.0,2.0,-0.408,-1.63,2.06
7.5,-12.5,7.0,3.0,6.0,-0.082,-0.576,1.58
7.5,-7.5,21.0,12.0,24.0,0.117,2.451,1.12
7.5,-2.5,14.0,9.0,18.0,0.261,3.649,0.71
7.5,2.5,14.0,8.0,16.0,0.066,0.921,0.5
7.5,7.5,6.0,5.0,10.0,0.716,4.294,0.71
7.5,12.5,5.0,1.0,2.0,-0.459,-2.294,1.12
7.5,17.5,8.0,4.0,8.0,0.135,1.081,1.58
7.5,22.5,5.0,2.0,4.0,-0.07,-0.352,2.06
7.5,27.5,0.0,0.0,0.0,-0.672,0.0,2.55
7.5,32.5,0.0,0.0,0.0,-0.577,0.0,3.04
7.5,37.5,2.0,0.0,0.0,-0.597,-1.194,3.54
7.5,42.5,1.0,1.0,2.0,1.232,1.232,4.03
7.5,47.5,1.0,0.0,0.0,-0.674,-0.674,4.53
7.5,52.5,2.0,1.0,2.0,0.398,0.796,5.02
7.5,57.5,0.0,0.0,0.0,-0.738,0.0,5.52
7.5,62.5,0.0,0.0,0.0,-0.886,0.0,6.02
7.5,67.5,3.0,1.0,3.0,0.114,0.341,6.52
7.5,72.5,3.0,1.0,3.0,0.004,0.012,7.02
12.5,-72.5,1.0,0.0,0.0,-0.831,-0.831,7.57
12.5,-67.5,2.0,1.0,3.0,0.541,1.082,7.07
12.5,-62.5,0.0,0.0,0.0,-0.857,0.0,6.58
12.5,-57.5,0.0,0.0,0.0,-0.775,0.0,6.08
12.5,-52.5,0.0,0.0,0.0,-0.712,0.0,5.59
12.5,-47.5,0.0,0.0,0.0,-0.642,0.0,5.1
12.5,-42.5,0.0,0.0,0.0,-0.519,0.0,4.61
12.5,-37.5,1.0,1.0,2.0,1.452,1.452,4.12
12.5,-32.5,1.0,1.0,2.0,1.354,1.354,3.64
12.5,-27.5,1.0,0.0,0.0,-0.696,-0.696,3.16
12.5,-22.5,3.0,2.0,4.0,0.474,1.423,2.69
12.5,-17.5,4.0,1.0,2.0,-0.439,-1.756,2.24
12.5,-12.5,2.0,2.0,4.0,1.076,2.153,1.8
12.5,-7.5,8.0,2.0,4.0,-0.484,-3.876,1.41
12.5,-2.5,10.0,6.0,12.0,0.201,2.008,1.12
12.5,2.5,7.0,3.0,6.0,-0.055,-0.388,1.0
12.5,7.5,7.0,2.0,4.0,-0.523,-3.664,1.12
12.5,12.5,4.0,1.0,2.0,-0.515,-2.06,1.41
12.5,17.5,3.0,1.0,2.0,-0.187,-0.56,1.8
12.5,22.5,1.0,1.0,2.0,1.239,1.239,2.24
12.5,27.5,2.0,0.0,0.0,-0.695,-1.391,2.69
12.5,32.5,2.0,0.0,0.0,-0.666,-1.333,3.16
12.5,37.5,1.0,0.0,0.0,-0.625,-0.625,3.64
12.5,42.5,1.0,0.0,0.0,-0.626,-0.626,4.12
12.5,47.5,2.0,0.0,0.0,-0.481,-0.962,4.61
12.5,52.5,0.0,0.0,0.0,-0.664,0.0,5.1
12.5,57.5,0.0,0.0,0.0,-0.653,0.0,5.59
12.5,62.5,0.0,0.0,0.0,-0.963,0.0,6.08
12.5,67.5,3.0,1.0,3.0,0.018,0.054,6.58
12.5,72.5,0.0,0.0,0.0,-0.774,0.0,7.07
17.5,-72.5,1.0,1.0,3.0,2.023,2.023,7.65
17.5,-67.5,3.0,1.0,3.0,-0.134,-0.403,7.16
17.5,-62.5,0.0,0.0,0.0,-0.835,0.0,6.67
17.5,-57.5,0.0,0.0,0.0,-0.871,0.0,6.18
17.5,-52.5,1.0,1.0,2.0,1.385,1.385,5.7
17.5,-47.5,1.0,0.0,0.0,-0.451,-0.451,5.22
17.5,-42.5,1.0,1.0,2.0,1.288,1.288,4.74
17.5,-37.5,1.0,0.0,0.0,-0.636,-0.636,4.27
17.5,-32.5,2.0,0.0,0.0,-0.626,-1.251,3.81
17.5,-27.5,0.0,0.0,0.0,-0.715,0.0,3.35
17.5,-22.5,0.0,0.0,0.0,-0.766,0.0,2.92
17.5,-17.5,2.0,1.0,2.0,0.103,0.206,2.5
17.5,-12.5,6.0,4.0,8.0,0.361,2.163,2.12
17.5,-7.5,3.0,0.0,0.0,-0.893,-2.68,1.8
17.5,-2.5,3.0,1.0,2.0,-0.263,-0.79,1.58
17.5,2.5,6.0,1.0,2.0,-0.486,-2.918,1.5
17.5,7.5,3.0,1.0,2.0,-0.164,-0.492,1.58
17.5,12.5,1.0,1.0,2.0,1.023,1.023,1.8
17.5,17.5,3.0,0.0,0.0,-0.637,-1.911,2.12
17.5,22.5,2.0,0.0,0.0,-0.705,-1.411,2.5
17.5,27.5,4.0,1.0,2.0,-0.215,-0.861,2.92
17.5,32.5,0.0,0.0,0.0,-0.592,0.0,3.35
17.5,37.5,0.0,0.0,0.0,-0.628,0.0,3.81
17.5,42.5,2.0,1.0,2.0,0.329,0.658,4.27
17.5,47.5,0.0,0.0,0.0,-0.436,0.0,4.74
17.5,52.5,0.0,0.0,0.0,-0.668,0.0,5.22
17.5,57.5,0.0,0.0,0.0,-0.759,0.0,5.7
17.5,62.5,0.0,0.0,0.0,-0.813,0.0,6.18
17.5,67.5,1.0,1.0,3.0,2.094,2.094,6.67
17.5,72.5,0.0,0.0,0.0,-0.901,0.0,7.16
22.5,-72.5,2.0,1.0,3.0,0.563,1.125,7.76
22.5,-67.5,0.0,0.0,0.0,-0.954,0.0,7.28
22.5,-62.5,0.0,0.0,0.0,-0.821,0.0,6.8
22.5,-57.5,2.0,1.0,2.0,0.019,0.037,6.32
22.5,-52.5,0.0,0.0,0.0,-0.723,0.0,5.85
22.5,-47.5,1.0,1.0,2.0,1.384,1.384,5.39
22.5,-42.5,2.0,0.0,0.0,-0.71,-1.42,4.92
22.5,-37.5,1.0,0.0,0.0,-0.638,-0.638,4.47
22.5,-32.5,1.0,0.0,0.0,-0.595,-0.595,4.03
22.5,-27.5,1.0,0.0,0.0,-0.693,-0.693,3.61
22.5,-22.5,2.0,1.0,2.0,0.247,0.493,3.2
22.5,-17.5,4.0,2.0,4.0,0.15,0.6,2.83
22.5,-12.5,3.0,3.0,6.0,1.088,3.263,2.5
22.5,-7.5,2.0,0.0,0.0,-0.668,-1.335,2.24
22.5,-2.5,3.0,1.0,2.0,-0.034,-0.101,2.06
22.5,2.5,5.0,3.0,6.0,0.41,2.048,2.0
22.5,7.5,1.0,0.0,0.0,-0.866,-0.866,2.06
22.5,12.5,2.0,2.0,4.0,1.149,2.298,2.24
22.5,17.5,3.0,0.0,0.0,-0.921,-2.763,2.5
22.5,22.5,3.0,1.0,2.0,-0.008,-0.025,2.83
22.5,27.5,1.0,0.0,0.0,-0.575,-0.575,3.2
22.5,32.5,0.0,0.0,0.0,-0.623,0.0,3.61
22.5,37.5,1.0,0.0,0.0,-0.564,-0.564,4.03
22.5,42.5,2.0,1.0,2.0,0.366,0.732,4.47
22.5,47.5,0.0,0.0,0.0,-0.514,0.0,4.92
22.5,52.5,0.0,0.0,0.0,-0.687,0.0,5.39
22.5,57.5,1.0,0.0,0.0,-0.771,-0.771,5.85
22.5,62.5,0.0,0.0,0.0,-0.864,0.0,6.32
22.5,67.5,3.0,2.0,6.0,1.036,3.108,6.8
22.5,72.5,4.0,3.0,9.0,0.967,3.868,7.28
27.5,-72.5,0.0,0.0,0.0,-0.78,0.0,7.91
27.5,-67.5,5.0,3.0,9.0,0.475,2.374,7.43
27.5,-62.5,0.0,0.0,0.0,-1.202,0.0,6.96
27.5,-57.5,0.0,0.0,0.0,-1.055,0.0,6.5
27.5,-52.5,0.0,0.0,0.0,-0.799,0.0,6.04
27.5,-47.5,0.0,0.0,0.0,-0.663,0.0,5.59
27.5,-42.5,0.0,0.0,0.0,-0.58,0.0,5.15
27.5,-37.5,2.0,1.0,2.0,0.354,0.708,4.72
27.5,-32.5,0.0,0.0,0.0,-0.713,0.0,4.3
27.5,-27.5,0.0,0.0,0.0,-0.716,0.0,3.91
27.5,-22.5,0.0,0.0,0.0,-0.756,0.0,3.54
27.5,-17.5,4.0,4.0,8.0,1.153,4.611,3.2
27.5,-12.5,0.0,0.0,0.0,-0.77,0.0,2.92
27.5,-7.5,3.0,2.0,4.0,0.563,1.69,2.69
27.5,-2.5,3.0,1.0,2.0,-0.059,-0.177,2.55
27.5,2.5,3.0,1.0,2.0,-0.065,-0.195,2.5
27.5,7.5,1.0,0.0,0.0,-0.72,-0.72,2.55
27.5,12.5,0.0,0.0,0.0,-0.756,0.0,2.69
27.5,17.5,1.0,0.0,0.0,-0.655,-0.655,2.92
27.5,22.5,0.0,0.0,0.0,-0.65,0.0,3.2
27.5,27.5,2.0,2.0,4.0,1.412,2.825,3.54
27.5,32.5,2.0,1.0,2.0,0.316,0.631,3.91
27.5,37.5,2.0,1.0,2.0,0.455,0.91,4.3
27.5,42.5,1.0,0.0,0.0,-0.606,-0.606,4.72
27.5,47.5,0.0,0.0,0.0,-0.563,0.0,5.15
27.5,52.5,0.0,0.0,0.0,-0.805,0.0,5.59
27.5,57.5,0.0,0.0,0.0,-0.819,0.0,6.04
27.5,62.5,0.0,0.0,0.0,-1.006,0.0,6.5
27.5,67.5,0.0,0.0,0.0,-0.76,0.0,6.96
27.5,72.5,2.0,1.0,3.0,0.459,0.918,7.43
32.5,-72.5,0.0,0.0,0.0,-0.718,0.0,8.08
32.5,-67.5,3.0,3.0,9.0,1.659,4.978,7.62
32.5,-62.5,1.0,0.0,0.0,-0.719,-0.719,7.16
32.5,-57.5,0.0,0.0,0.0,-0.87,0.0,6.71
32.5,-52.5,0.0,0.0,0.0,-0.773,0.0,6.26
32.5,-47.5,0.0,0.0,0.0,-0.676,0.0,5.83
32.5,-42.5,1.0,0.0,0.0,-0.648,-0.648,5.41
32.5,-37.5,1.0,0.0,0.0,-0.571,-0.571,5.0
32.5,-32.5,1.0,1.0,2.0,1.489,1.489,4.61
32.5,-27.5,0.0,0.0,0.0,-0.745,0.0,4.24
32.5,-22.5,0.0,0.0,0.0,-0.66,0.0,3.91
32.5,-17.5,2.0,2.0,4.0,1.254,2.508,3.61
32.5,-12.5,2.0,0.0,0.0,-0.666,-1.332,3.35
32.5,-7.5,0.0,0.0,0.0,-0.744,0.0,3.16
32.5,-2.5,3.0,1.0,2.0,-0.037,-0.112,3.04
32.5,2.5,4.0,0.0,0.0,-0.589,-2.355,3.0
32.5,7.5,0.0,0.0,0.0,-0.644,0.0,3.04
32.5,12.5,0.0,0.0,0.0,-0.749,0.0,3.16
32.5,17.5,3.0,3.0,6.0,1.331,3.992,3.35
32.5,22.5,1.0,0.0,0.0,-0.642,-0.642,3.61
32.5,27.5,1.0,1.0,2.0,1.33,1.33,3.91
32.5,32.5,3.0,1.0,2.0,0.061,0.182,4.24
32.5,37.5,2.0,1.0,2.0,0.167,0.333,4.61
32.5,42.5,1.0,1.0,2.0,1.244,1.244,5.0
32.5,47.5,0.0,0.0,0.0,-0.803,0.0,5.41
32.5,52.5,0.0,0.0,0.0,-0.822,0.0,5.83
32.5,57.5,0.0,0.0,0.0,-0.842,0.0,6.26
32.5,62.5,1.0,0.0,0.0,-0.849,-0.849,6.71
32.5,67.5,1.0,0.0,0.0,-0.891,-0.891,7.16
32.5,72.5,0.0,0.0,0.0,-0.882,0.0,7.62
37.5,-72.5,0.0,0.0,0.0,-0.65,0.0,8.28
37.5,-67.5,6.0,4.0,12.0,0.766,4.597,7.83
37.5,-62.5,3.0,1.0,3.0,-0.046,-0.138,7.38
37.5,-57.5,0.0,0.0,0.0,-1.067,0.0,6.95
37.5,-52.5,0.0,0.0,0.0,-0.815,0.0,6.52
37.5,-47.5,3.0,1.0,2.0,0.011,0.034,6.1
37.5,-42.5,1.0,0.0,0.0,-0.744,-0.744,5.7
37.5,-37.5,2.0,1.0,2.0,0.337,0.674,5.32
37.5,-32.5,0.0,0.0,0.0,-0.774,0.0,4.95
37.5,-27.5,0.0,0.0,0.0,-0.714,0.0,4.61
37.5,-22.5,0.0,0.0,0.0,-0.636,0.0,4.3
37.5,-17.5,0.0,0.0,0.0,-0.706,0.0,4.03
37.5,-12.5,0.0,0.0,0.0,-0.686,0.0,3.81
37.5,-7.5,1.0,0.0,0.0,-0.705,-0.705,3.64
37.5,-2.5,1.0,0.0,0.0,-0.745,-0.745,3.54
37.5,2.5,3.0,1.0,2.0,-0.029,-0.087,3.5
37.5,7.5,0.0,0.0,0.0,-0.669,0.0,3.54
37.5,12.5,1.0,0.0,0.0,-0.603,-0.603,3.64
37.5,17.5,1.0,1.0,2.0,1.259,1.259,3.81
37.5,22.5,0.0,0.0,0.0,-0.654,0.0,4.03
37.5,27.5,0.0,0.0,0.0,-0.68,0.0,4.3
37.5,32.5,3.0,1.0,2.0,0.068,0.204,4.61
37.5,37.5,0.0,0.0,0.0,-0.621,0.0,4.95
37.5,42.5,3.0,1.0,2.0,-0.017,-0.051,5.32
37.5,47.5,0.0,0.0,0.0,-1.05,0.0,5.7
37.5,52.5,0.0,0.0,0.0,-0.945,0.0,6.1
37.5,57.5,0.0,0.0,0.0,-0.739,0.0,6.52
37.5,62.5,3.0,3.0,9.0,1.979,5.938,6.95
37.5,67.5,1.0,1.0,3.0,2.027,2.027,7.38
37.5,72.5,2.0,0.0,0.0,-0.645,-1.289,7.83
42.5,-72.5,0.0,0.0,0.0,-0.596,0.0,8.5
42.5,-67.5,2.0,1.0,3.0,0.602,1.204,8.06
42.5,-62.5,3.0,1.0,3.0,-0.086,-0.259,7.63
42.5,-57.5,3.0,0.0,0.0,-0.669,-2.007,7.21
42.5,-52.5,0.0,0.0,0.0,-0.701,0.0,6.8
42.5,-47.5,0.0,0.0,0.0,-0.68,0.0,6.4
42.5,-42.5,0.0,0.0,0.0,-0.786,0.0,6.02
42.5,-37.5,3.0,0.0,0.0,-0.69,-2.071,5.66
42.5,-32.5,2.0,1.0,2.0,0.33,0.661,5.32
42.5,-27.5,1.0,0.0,0.0,-0.457,-0.457,5.0
42.5,-22.5,0.0,0.0,0.0,-0.597,0.0,4.72
42.5,-17.5,0.0,0.0,0.0,-0.63,0.0,4.47
42.5,-12.5,2.0,2.0,4.0,1.23,2.46,4.27
42.5,-7.5,1.0,1.0,2.0,1.252,1.252,4.12
42.5,-2.5,1.0,1.0,2.0,1.206,1.206,4.03
42.5,2.5,1.0,0.0,0.0,-0.688,-0.688,4.0
42.5,7.5,0.0,0.0,0.0,-0.667,0.0,4.03
42.5,12.5,0.0,0.0,0.0,-0.744,0.0,4.12
42.5,17.5,0.0,0.0,0.0,-0.539,0.0,4.27
42.5,22.5,0.0,0.0,0.0,-0.787,0.0,4.47
42.5,27.5,1.0,0.0,0.0,-0.653,-0.653,4.72
42.5,32.5,0.0,0.0,0.0,-0.706,0.0,5.0
42.5,37.5,1.0,1.0,2.0,1.241,1.241,5.32
42.5,42.5,2.0,1.0,2.0,0.108,0.215,5.66
42.5,47.5,1.0,1.0,2.0,1.001,1.001,6.02
42.5,52.5,0.0,0.0,0.0,-0.84,0.0,6.4
42.5,57.5,3.0,0.0,0.0,-0.964,-2.891,6.8
42.5,62.5,6.0,2.0,6.0,0.132,0.793,7.21
42.5,67.5,1.0,0.0,0.0,-0.661,-0.661,7.63
42.5,72.5,0.0,0.0,0.0,-0.941,0.0,8.06
47.5,-72.5,0.0,0.0,0.0,-0.674,0.0,8.75
47.5,-67.5,1.0,1.0,3.0,1.966,1.966,8.32
47.5,-62.5,2.0,1.0,3.0,0.671,1.342,7.91
47.5,-57.5,7.0,2.0,6.0,0.099,0.696,7.5
47.5,-52.5,1.0,0.0,0.0,-0.765,-0.765,7.11
47.5,-47.5,0.0,0.0,0.0,-0.758,0.0,6.73
47.5,-42.5,0.0,0.0,0.0,-0.836,0.0,6.36
47.5,-37.5,2.0,1.0,2.0,0.226,0.453,6.02
47.5,-32.5,0.0,0.0,0.0,-0.663,0.0,5.7
47.5,-27.5,0.0,0.0,0.0,-0.603,0.0,5.41
47.5,-22.5,0.0,0.0,0.0,-0.616,0.0,5.15
47.5,-17.5,1.0,1.0,2.0,1.305,1.305,4.92
47.5,-12.5,0.0,0.0,0.0,-0.758,0.0,4.74
47.5,-7.5,0.0,0.0,0.0,-0.775,0.0,4.61
47.5,-2.5,0.0,0.0,0.0,-0.947,0.0,4.53
47.5,2.5,0.0,0.0,0.0,-0.733,0.0,4.5
47.5,7.5,2.0,1.0,2.0,0.217,0.434,4.53
47.5,12.5,1.0,1.0,2.0,1.441,1.441,4.61
47.5,17.5,0.0,0.0,0.0,-0.542,0.0,4.74
47.5,22.5,1.0,0.0,0.0,-0.537,-0.537,4.92
47.5,27.5,1.0,0.0,0.0,-0.704,-0.704,5.15
47.5,32.5,2.0,0.0,0.0,-0.676,-1.352,5.41
47.5,37.5,0.0,0.0,0.0,-0.788,0.0,5.7
47.5,42.5,0.0,0.0,0.0,-0.908,0.0,6.02
47.5,47.5,0.0,0.0,0.0,-0.811,0.0,6.36
47.5,52.5,4.0,2.0,6.0,0.265,1.061,6.73
47.5,57.5,8.0,4.0,12.0,0.307,2.456,7.11
47.5,62.5,4.0,2.0,6.0,0.597,2.389,7.5
47.5,67.5,1.0,0.0,0.0,-0.689,-0.689,7.91
47.5,72.5,0.0,0.0,0.0,-0.682,0.0,8.32
52.5,-72.5,0.0,0.0,0.0,-0.697,0.0,9.01
52.5,-67.5,0.0,0.0,0.0,-0.931,0.0,8.6
52.5,-62.5,3.0,0.0,0.0,-0.774,-2.322,8.2
52.5,-57.5,7.0,2.0,6.0,0.129,0.902,7.81
52.5,-52.5,2.0,1.0,3.0,0.491,0.982,7.43
52.5,-47.5,1.0,0.0,0.0,-0.81,-0.81,7.07
52.5,-42.5,0.0,0.0,0.0,-0.903,0.0,6.73
52.5,-37.5,0.0,0.0,0.0,-0.864,0.0,6.4
52.5,-32.5,3.0,3.0,6.0,1.154,3.463,6.1
52.5,-27.5,0.0,0.0,0.0,-0.771,0.0,5.83
52.5,-22.5,0.0,0.0,0.0,-0.706,0.0,5.59
52.5,-17.5,0.0,0.0,0.0,-0.709,0.0,5.39
52.5,-12.5,0.0,0.0,0.0,-0.746,0.0,5.22
52.5,-7.5,0.0,0.0,0.0,-0.744,0.0,5.1
52.5,-2.5,2.0,2.0,4.0,1.122,2.245,5.02
52.5,2.5,0.0,0.0,0.0,-0.637,0.0,5.0
52.5,7.5,1.0,1.0,2.0,1.155,1.155,5.02
52.5,12.5,0.0,0.0,0.0,-0.722,0.0,5.1
52.5,17.5,3.0,2.0,4.0,0.598,1.794,5.22
52.5,22.5,0.0,0.0,0.0,-0.688,0.0,5.39
52.5,27.5,2.0,1.0,2.0,0.205,0.409,5.59
52.5,32.5,0.0,0.0,0.0,-0.84,0.0,5.83
